5.958544117	6.66828E-40
6.019959971	5.67219E-40
6.08200885	4.75896E-40
6.144697278	3.5713E-40
6.208031848	2.57327E-40
6.272019219	1.97882E-40
6.336666121	1.57434E-40
6.40197935	1.13811E-40
6.467965776	8.43986E-41
6.534632336	6.92476E-41
6.601986041	4.97381E-41
6.670033974	3.58384E-41
6.738783289	2.94747E-41
6.808241217	2.21874E-41
6.878415061	1.58853E-41
6.949312201	1.34649E-41
7.020940091	1.10456E-41
7.093306263	9.17527E-42
7.166418327	7.81349E-42
7.240283971	7.15985E-42
7.314910962	6.09558E-42
7.390307149	5.15171E-42
7.466480458	4.62554E-42
7.5434389	3.97744E-42
7.621190567	3.38793E-42
7.699743635	2.96501E-42
7.779106365	2.65027E-42
7.859287102	2.26012E-42
7.940294277	1.93221E-42
8.022136409	1.77354E-42
8.104822103	1.55405E-42
8.188360054	1.36065E-42
8.272759047	1.24637E-42
8.358027957	1.13056E-42
8.444175749	9.94402E-43
8.531211483	8.97107E-43
8.619144312	8.22868E-43
8.70798348	7.2796E-43
8.797738331	6.39691E-43
8.888418303	5.87641E-43
8.98003293	5.31124E-43
9.072591846	4.76021E-43
9.166104786	4.42603E-43
9.26058158	4.10762E-43
9.356032166	3.69649E-43
9.452466578	3.39677E-43
9.549894959	3.17653E-43
9.648327553	2.88047E-43
9.74777471	2.613E-43
9.848246888	2.44452E-43
9.949754652	2.25478E-43
10.05230868	2.06551E-43
10.15591974	1.92042E-43
10.26059875	1.80739E-43
10.3663567	1.6801E-43
10.47320472	1.55961E-43
10.58115405	1.45238E-43
10.69021603	1.34754E-43
10.80040213	1.25553E-43
10.91172394	1.18186E-43
11.02419316	1.09507E-43
11.13782163	1.01364E-43
11.25262129	9.38244E-44
11.36860421	8.8565E-44
11.48578258	8.20834E-44
11.60416874	7.64234E-44
11.72377513	7.09749E-44
11.84461432	6.613E-44
11.96669903	6.13403E-44
12.09004208	5.85227E-44
12.21465646	5.47925E-44
12.34055526	5.14096E-44
12.46775172	4.88359E-44
12.59625922	4.60652E-44
12.72609127	4.3459E-44
12.85726153	4.07524E-44
12.98978378	3.90047E-44
13.12367197	3.67019E-44
13.25894016	3.44161E-44
13.3956026	3.27465E-44
13.53367363	3.13684E-44
13.6731678	2.91369E-44
13.81409975	2.81094E-44
13.95648432	2.66919E-44
14.10033647	2.51402E-44
14.24567134	2.41128E-44
14.3925042	2.28404E-44
14.54085049	2.18808E-44
14.69072581	2.10385E-44
14.84214594	2.00808E-44
14.99512677	1.92371E-44
15.14968441	1.84289E-44
15.30583511	1.77696E-44
15.46359527	1.69128E-44
15.62298151	1.6196E-44
15.78401057	1.5337E-44
15.94669938	1.46237E-44
16.11106506	1.40753E-44
16.27712489	1.3676E-44
16.44489633	1.33845E-44
16.61439702	1.27111E-44
16.78564479	1.22212E-44
16.95865764	1.19132E-44
17.13345377	1.155E-44
17.31005155	1.09453E-44
17.48846956	1.05613E-44
17.66872656	1.03362E-44
17.8508415	1.00833E-44
18.03483354	9.54478E-45
18.22072202	9.14376E-45
18.40852649	8.93239E-45
18.59826669	8.55156E-45
18.78996258	8.13571E-45
18.98363432	7.8873E-45
19.17930227	7.55628E-45
19.376987	7.15274E-45
19.57670931	6.96448E-45
19.7784902	6.72324E-45
19.98235088	6.44077E-45
20.18831279	6.20293E-45
20.39639759	6.05403E-45
20.60662716	5.84097E-45
20.81902361	5.75898E-45
21.03360927	5.57484E-45
21.2504067	5.34882E-45
21.46943871	5.15155E-45
21.69072832	5.10243E-45
21.9142988	4.93562E-45
22.14017367	4.84017E-45
22.36837667	4.76012E-45
22.59893181	4.65968E-45
22.83186332	4.57197E-45
23.0671957	4.48162E-45
23.3049537	4.38822E-45
23.54516231	4.37428E-45
23.78784681	4.27019E-45
24.03303269	4.20763E-45
24.28074575	4.03085E-45
24.53101204	3.90796E-45
24.78385788	3.85615E-45
25.03930984	3.76223E-45
25.29739479	3.69142E-45
25.55813988	3.50116E-45
25.82157252	3.45416E-45
26.0877204	3.35681E-45
26.35661152	3.27694E-45
26.62827416	3.238E-45
26.90273687	3.16042E-45
27.18002853	3.0601E-45
27.46017828	2.96361E-45
27.74321559	2.90518E-45
28.02917022	2.84122E-45
28.31807223	2.83559E-45
28.60995202	2.76812E-45
28.90484026	2.74876E-45
29.20276798	2.66969E-45
29.5037665	2.6148E-45
29.80786746	2.57477E-45
30.11510285	2.5135E-45
30.42550497	2.51309E-45
30.73910647	2.48246E-45
31.05594032	2.4529E-45
31.37603983	2.4525E-45
31.69943868	2.39415E-45
32.02617085	2.39376E-45
32.35627072	2.3396E-45
32.68977299	2.30864E-45
33.02671273	2.29382E-45
33.36712538	2.22655E-45
33.71104672	2.2262E-45
34.05851292	2.20233E-45
34.40956053	2.17287E-45
34.76422645	2.16053E-45
35.12254798	2.12083E-45
35.4845628	2.12048E-45
35.85030897	2.12014E-45
36.21982496	2.1198E-45
36.59314963	2.08424E-45
36.97032222	2.06903E-45
37.3513824	2.06869E-45
37.73637024	2.06836E-45
38.12532622	2.01668E-45
38.51829125	1.99481E-45
38.91530664	1.99449E-45
39.31641415	1.99417E-45
39.72165595	1.96067E-45
40.13107465	1.92326E-45
40.54471332	1.92295E-45
40.96261543	1.92264E-45
41.38482494	1.92233E-45
41.81138624	1.92202E-45
42.2423442	1.92171E-45
42.67774412	1.9214E-45
43.11763179	1.92109E-45
43.56205346	1.92078E-45
44.01105588	1.92048E-45
44.46468625	1.92017E-45
44.92299227	1.87447E-45
45.38602214	1.87417E-45
45.85382455	1.87387E-45
46.32644869	1.87357E-45
46.80394426	1.87327E-45
47.28636146	1.87296E-45
47.77375103	1.87266E-45
48.26616422	1.87236E-45
48.7636528	1.87206E-45
49.2662691	1.87176E-45
49.77406596	1.87146E-45
50.28709677	1.87115E-45
50.80541549	1.87085E-45
51.32907663	1.87055E-45
51.85813524	1.87025E-45
52.39264695	1.86995E-45
52.93266798	1.86965E-45
53.47825511	1.86934E-45
54.02946572	1.86904E-45
54.58635775	1.86874E-45
55.14898978	1.86844E-45
55.71742096	1.86814E-45
56.29171108	1.86784E-45
56.87192051	1.86754E-45
57.45811027	1.86724E-45
58.050342	1.86693E-45
58.64867797	1.86663E-45
59.25318111	1.86633E-45
59.86391498	1.86603E-45
60.4809438	1.86573E-45
61.10433246	1.86543E-45
61.73414649	1.86513E-45
62.37045215	1.86483E-45
63.01331633	1.86453E-45
63.66280663	1.86423E-45
64.31899135	1.86393E-45
64.98193949	1.86363E-45
65.65172077	1.86333E-45
66.32840561	1.86303E-45
67.01206517	1.86273E-45
67.70277134	1.86242E-45
68.40059675	1.86212E-45
69.10561478	1.86182E-45
69.81789957	1.88433E-45
70.53752601	1.90628E-45
71.26456978	1.90598E-45
71.99910733	1.93188E-45
72.7412159	1.97497E-45
73.49097352	1.97465E-45
74.24845904	1.97434E-45
75.0137521	2.03469E-45
75.78693319	2.04581E-45
76.56808361	2.04548E-45
77.35728549	2.06713E-45
78.15462182	2.09432E-45
78.96017645	2.09398E-45
79.77403409	2.12535E-45
80.59628032	2.14399E-45
81.42700159	2.14364E-45
82.26628527	2.1433E-45
83.1142196	2.14295E-45
83.97089375	2.14759E-45
84.83639781	2.19365E-45
85.71082279	2.19377E-45
86.59426063	2.19342E-45
87.48680423	2.19306E-45
88.38854746	2.19271E-45
89.29958512	2.21661E-45
90.22001302	2.26415E-45
91.14992795	2.27172E-45
92.08942768	2.27135E-45
93.03861102	2.27099E-45
93.99757778	2.29403E-45
94.96642879	2.3532E-45
95.94526593	2.35282E-45
96.93419214	2.35244E-45
97.93331139	2.35206E-45
98.94272876	2.35168E-45
99.96255038	2.40822E-45
100.9928835	2.40784E-45
102.0338365	2.40745E-45
103.0855187	2.46215E-45
104.1480409	2.46494E-45
105.2215147	2.46454E-45
106.3060529	2.4824E-45
107.4017698	2.52339E-45
108.5087803	2.52299E-45
109.6272011	2.52258E-45
110.7571496	2.59745E-45
111.8987447	2.6139E-45
113.0521065	2.61347E-45
114.2173562	2.66492E-45
115.3946163	2.70808E-45
116.5840107	2.70764E-45
117.7856644	2.71318E-45
118.9997037	2.77137E-45
120.2262564	2.77186E-45
121.4654515	2.77141E-45
122.7174191	2.81555E-45
123.982291	2.83759E-45
125.2602002	2.83713E-45
126.551281	2.86043E-45
127.8556693	2.90488E-45
129.1735021	2.90441E-45
130.5049181	2.90603E-45
131.8500572	2.99861E-45
133.209061	3.00907E-45
134.5820723	3.00858E-45
135.9692354	3.08869E-45
137.3706963	3.11749E-45
138.7866024	3.11699E-45
140.2171024	3.13792E-45
141.6623469	3.19142E-45
143.1224878	3.19091E-45
144.5976787	3.19039E-45
146.0880746	3.25632E-45
147.5938323	3.26658E-45
149.1151102	3.26605E-45
150.6520681	3.30823E-45
152.2048678	3.34404E-45
153.7736725	3.34351E-45
155.3586471	3.36096E-45
156.9599584	3.46454E-45
158.5777747	3.46398E-45
160.2122661	3.46342E-45
161.8636046	3.57221E-45
163.5319637	3.5888E-45
165.217519	3.58822E-45
166.9204475	3.62916E-45
168.6409285	3.6739E-45
170.3791428	3.67331E-45
172.1352732	3.68701E-45
173.9095044	3.76103E-45
175.7020229	3.76042E-45
177.5130173	3.75982E-45
179.3426779	3.80217E-45
181.1911971	3.8496E-45
183.0587695	3.84898E-45
184.9455912	3.84836E-45
186.8518608	3.97048E-45
188.7777786	3.98767E-45
190.7235473	3.99659E-45
192.6893714	4.08231E-45
194.6754576	4.13136E-45
196.6820147	4.13069E-45
198.7092539	4.16482E-45
200.7573882	4.22933E-45
202.826633	4.22865E-45
204.9172058	4.22797E-45
207.0293267	4.32963E-45
209.1632175	4.32893E-45
211.3191028	4.32823E-45
213.4972092	4.41788E-45
215.6977658	4.43159E-45
217.9210039	4.43087E-45
220.1671574	4.50782E-45
222.4364624	4.59127E-45
224.7291575	4.59053E-45
227.0454839	4.65494E-45
229.3856851	4.75671E-45
231.7500073	4.75594E-45
234.1386989	4.75517E-45
236.5520112	4.85436E-45
238.9901981	4.86872E-45
241.4535157	4.86794E-45
243.9422233	4.93174E-45
246.4565824	4.98418E-45
248.9968576	4.98338E-45
251.5633158	5.01036E-45
254.156227	5.10238E-45
256.7758638	5.10156E-45
259.4225018	5.10074E-45
262.0964191	5.2378E-45
264.797897	5.28538E-45
267.5272196	5.28453E-45
270.2846738	5.40874E-45
273.0705496	5.47583E-45
275.88514	5.47495E-45
278.7287409	5.51886E-45
281.6016513	5.60569E-45
284.5041734	5.60478E-45
287.4366123	5.60388E-45
290.3992764	5.73862E-45
293.3924773	5.7377E-45
296.4165297	5.73677E-45
299.4717515	5.85419E-45
302.5584641	5.87377E-45
305.6769921	5.87282E-45
308.8276633	6.02962E-45
312.0108091	6.08541E-45
315.2267641	6.08443E-45
318.4758667	6.16832E-45
321.7584583	6.30469E-45
325.0748843	6.30367E-45
328.4254933	6.30265E-45
331.8106377	6.4542E-45
335.2306734	6.45316E-45
338.68596	6.47567E-45
342.176861	6.60726E-45
345.7037433	6.6062E-45
349.2669779	6.60513E-45
352.8669394	6.71999E-45
356.5040065	6.76286E-45
360.1785614	6.7642E-45
363.8909907	6.97717E-45
367.6416848	7.00654E-45
371.4310379	7.00541E-45
375.2594487	7.18935E-45
379.1273195	7.25901E-45
383.0350573	7.25784E-45
386.9830729	7.30396E-45
390.9717815	7.43115E-45
395.0016024	7.42995E-45
399.0729594	7.50968E-45
403.1862807	7.60738E-45
407.3419988	7.60615E-45
411.5405507	7.78904E-45
415.7823779	7.78779E-45
420.0679263	7.78653E-45
424.3976468	7.99883E-45
428.7719945	8.0684E-45
433.1914294	8.10703E-45
437.6564163	8.35987E-45
442.1674247	8.35913E-45
446.7249289	8.41487E-45
451.3294082	8.55874E-45
455.9813467	8.55736E-45
460.6812336	8.65188E-45
465.4295632	8.76171E-45
470.2268347	8.81358E-45
475.0735526	8.97094E-45
479.9702266	8.96949E-45
484.9173715	8.96804E-45
489.9155076	9.25617E-45
494.9651604	9.29268E-45
